Hostname,Rule ID,Severity,Result
mstr224,xccdf_org.ssgproject.content_rule_package_prelink_removed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_aide_installed,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_aide_build_database,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_aide_check_audit_tools,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_aide_disable_silentreports,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_aide_periodic_checking_systemd_timer,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_is_fips_mode_enabled,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_installed_OS_is_vendor_supported,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_encrypt_partitions,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_partition_for_dev_shm,low,pass
mstr224,xccdf_org.ssgproject.content_rule_partition_for_home,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_partition_for_tmp,low,fail
mstr224,xccdf_org.ssgproject.content_rule_partition_for_var,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_partition_for_var_log,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_partition_for_var_log_audit,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_partition_for_var_tmp,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_package_gdm_removed,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_disable_user_list,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_gnome_gdm_disable_xdmcp,high,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_disable_automount,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_disable_automount_open,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_disable_autorun,low,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_screensaver_idle_delay,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_screensaver_lock_delay,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_screensaver_lock_enabled,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_disable_ctrlaltdel_reboot,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_package_sudo_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sudo_add_use_pty,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sudo_custom_logfile,low,fail
mstr224,xccdf_org.ssgproject.content_rule_sudo_remove_no_authenticate,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sudo_require_authentication,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_sudo_require_reauthentication,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_clean_components_post_updating,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_banner_etc_issue_cis,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_banner_etc_issue_net,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_banner_etc_issue_net_cis,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_banner_etc_motd_cis,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_banner_etc_profiled_ssh_confirm,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_issue,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_issue_net,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_motd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_issue,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_issue_net,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_motd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_issue,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_issue_net,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_motd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_banner_enabled,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_dconf_gnome_login_banner_text,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_package_nss_sss_installed,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_package_pam_modules_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_pam_pwquality_installed,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_package_pam_runtime_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_pam_sss_installed,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_unix_enabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_display_login_attempts,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwhistory_enabled,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwhistory_enforce_root,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwhistory_remember,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwhistory_use_authtok,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_unix_authtok,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faildelay_delay,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_deny,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_enabled,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_root_unlock_time,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_dcredit,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_dictcheck,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_difok,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_enforce_root,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_enforcing,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_lcredit,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxrepeat,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxsequence,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_minclass,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_minlen,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_ocredit,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwquality_enabled,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_retry,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_ucredit,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_set_password_hashing_algorithm_auth_stig,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_set_password_hashing_algorithm_logindefs,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_set_password_hashing_algorithm_systemauth,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_disable_ctrlaltdel_reboot,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_vlock_installed,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_package_opensc_installed,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_install_smartcard_packages,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_smartcard_configure_ca,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_smartcard_configure_cert_checking,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_smartcard_configure_crl,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_account_unique_id,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_group_unique_id,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_group_unique_name,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_no_nologin_in_shells,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_account_disable_post_pw_expiration,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_account_temp_expire_date,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_account_unique_name,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_ensure_shadow_group_empty,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_maximum_age_login_defs,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_minimum_age_login_defs,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_set_max_life_existing,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_set_min_life_existing,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_warn_age_login_defs,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_all_shadowed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_last_change_is_in_past,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_unix_no_remember,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_password_pam_unix_rounds_password_auth,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_ensure_sudo_group_restricted,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_gid_passwd_group_same,low,pass
mstr224,xccdf_org.ssgproject.content_rule_no_duplicate_uids,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_no_empty_passwords,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_no_empty_passwords_etc_shadow,high,pass
mstr224,xccdf_org.ssgproject.content_rule_no_empty_passwords_unix,high,fail
mstr224,xccdf_org.ssgproject.content_rule_no_forward_files,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_no_netrc_files,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_no_uid_except_zero,high,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_root_gid_zero,high,pass
mstr224,xccdf_org.ssgproject.content_rule_ensure_pam_wheel_group_empty,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_ensure_root_access_controlled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_groups_no_zero_gid_except_root,high,pass
mstr224,xccdf_org.ssgproject.content_rule_no_invalid_shell_accounts_unlocked,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_no_shelllogin_for_systemaccounts,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_prevent_direct_root_logins,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_use_pam_wheel_group_for_su,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_max_concurrent_login_sessions,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_accounts_tmout,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_user_dot_group_ownership,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_user_dot_user_ownership,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_user_interactive_home_directory_exists,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupownership_home_directories,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_ownership_home_directories,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permission_user_bash_history,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permission_user_init_files,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_home_directories,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_root_path_dirs_no_write,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_no_dirs_unowned_by_root,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_root_path_all_dirs,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_root_path_no_dot,unknown,pass
mstr224,xccdf_org.ssgproject.content_rule_accounts_umask_etc_bashrc,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_umask_etc_login_defs,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_accounts_umask_root,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_apparmor-utils_installed,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_package_apparmor_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_all_apparmor_profiles_enforced,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_all_apparmor_profiles_in_enforce_complain_mode,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_apparmor_configured,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_grub2_enable_apparmor,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_file_owner_grub2_cfg,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_grub2_cfg,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_grub2_password,high,fail
mstr224,xccdf_org.ssgproject.content_rule_grub2_uefi_password,high,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_zipl_audit_argument,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_zipl_audit_backlog_limit_argument,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_package_rsyslog_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_service_rsyslog_enabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_ensure_rtc_utc_configuration,high,notselected
mstr224,xccdf_org.ssgproject.content_rule_logging_services_active,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_rsyslog_filecreatemode,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_rsyslog_remote_access_monitoring,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_package_systemd-journal-remote_installed,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_service_systemd-journal-upload_enabled,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_service_systemd-journald_enabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_dir_groupowner_system_journal,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_dir_owner_system_journal,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_dir_permissions_system_journal,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_journalctl,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_system_journal,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_owner_journalctl,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_owner_system_journal,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_journalctl,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_system_journal,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_journald_compress,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_journald_disable_forward_to_syslog,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_journald_forward_to_syslog,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_journald_storage,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_socket_systemd-journal-remote_disabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_systemd_journal_upload_server_tls,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_systemd_journal_upload_url,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_rsyslog_nolisten,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_rsyslog_remote_loghost,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_firewall_single_service_active,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_iptables-persistent_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_iptables_installed,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_package_iptables-persistent_removed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_set_ip6tables_default_rule,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_set_ipv6_loopback_traffic,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_set_loopback_traffic,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_ip6tables_rules_for_open_ports,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_iptables_rules_for_open_ports,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_set_iptables_default_rule,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_ra,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_redirects,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_source_route,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_forwarding,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_ra,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_redirects,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_source_route,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_redirects,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_log_martians,unknown,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_rp_filter,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_secure_redirects,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_accept_redirects,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_accept_source_route,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_log_martians,unknown,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_rp_filter,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_secure_redirects,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_icmp_echo_ignore_broadcasts,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_icmp_ignore_bogus_error_responses,unknown,pass
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_tcp_syncookies,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_send_redirects,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_send_redirects,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_ip_forward,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_package_nftables_installed,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_service_nftables_enabled,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_service_nftables_disabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_nftables_ensure_default_deny_policy,medium,notapplicable
mstr224,xccdf_org.ssgproject.content_rule_nftables_rules_permanent,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_set_nftables_base_chain,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_set_nftables_loopback_traffic,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_set_nftables_table,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_package_ufw_installed,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_package_ufw_removed,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_service_ufw_enabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_check_ufw_active,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_set_ufw_default_rule,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_set_ufw_loopback_traffic,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_ufw_only_required_services,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_ufw_rate_limit,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_ufw_rules_for_open_ports,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_kernel_module_dccp_disabled,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_kernel_module_rds_disabled,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_kernel_module_sctp_disabled,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_kernel_module_tipc_disabled,low,notselected
mstr224,xccdf_org.ssgproject.content_rule_service_bluetooth_disabled,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_wireless_disable_interfaces,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_only_allow_dod_certs,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_sticky_bits,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_unauthorized_world_writable,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_ungroupowned,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_stig,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_no_files_unowned_by_user,medium,notchecked
mstr224,xccdf_org.ssgproject.content_rule_permissions_local_var_log,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_group,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_gshadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_passwd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_shadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_group,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_gshadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_passwd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_security_opasswd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_security_opasswd_old,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_shadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_etc_shells,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_group,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_gshadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_passwd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_shadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_group,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_gshadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_passwd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_security_opasswd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_security_opasswd_old,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_shadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_etc_shells,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_group,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_gshadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_passwd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_shadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_group,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_gshadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_passwd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_security_opasswd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_security_opasswd_old,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_shadow,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_etc_shells,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_auth,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_cloud_init,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_journal,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_lastlog,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_localmessages,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_messages,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_secure,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_syslog,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_waagent,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_wbtmp,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_apt,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_gdm,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_gdm3,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_sssd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_auth,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_cloud_init,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_journal,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_lastlog,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_localmessages,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_messages,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_secure,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_syslog,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_waagent,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_owner_var_log_wbtmp,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_ownerships_var_log,medium,fail
mstr224,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_apt,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_gdm,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_gdm3,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_sssd,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log,medium,notselected
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_apt,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_auth,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_cloud-init,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_gdm,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_gdm3,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_lastlog,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_localmessages,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_messages,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_secure,medium,pass
mstr224,xccdf_org.ssgproject.content_rule_file_permissions_var_log_sssd,medium,pass
